-37.79999999999997, 1.0234493267303777
-37.69999999999997, 1.0234493267303777
-37.599999999999966, 1.0854994451529554
-37.599999999999966, 1.0131076403266146
-37.499999999999964, 1.0928863640127864
-37.499999999999964, 1.0027659539228515
-37.39999999999996, 1.222896135945807
-37.39999999999996, 1.0973185153286846
-37.39999999999996, 1.0027659539228515
-37.29999999999996, 1.222896135945807
-37.29999999999996, 1.089931596468854
-37.29999999999996, 1.0145850240985808
-37.19999999999996, 0.9998111863789192
-37.09999999999996, 1.0145850240985808
-36.99999999999996, 1.0574291534855988
-36.899999999999956, 1.0574291534855988
-36.799999999999955, 1.1638007850671612
-36.799999999999955, 1.048564850853802
-36.69999999999995, 1.143117412259635
-36.59999999999995, 1.1312983420839062
-36.59999999999995, 1.0323136293621742
-36.49999999999995, 1.0574291534855988
-36.39999999999995, 1.0456100833098696
-36.29999999999995, 1.1933484605064844
-36.29999999999995, 1.0648160723454296
-36.199999999999946, 1.1135697368203124
-36.199999999999946, 0.9953790350630207
-36.099999999999945, 1.119479271908177
-36.099999999999945, 0.998333802606953
-35.99999999999994, 1.1401626447157032
-35.99999999999994, 1.0352683969061065
-35.89999999999994, 1.1401626447157032
-35.89999999999994, 1.0160624078705467
-35.79999999999994, 1.00719810523875
-35.69999999999994, 1.119479271908177
-35.69999999999994, 1.0190171754144788
-35.59999999999994, 1.100273282872617
-35.499999999999936, 1.082544677609023
-35.399999999999935, 1.0943637477847523
-35.29999999999993, 1.1061828179604816
-35.19999999999993, 1.1076602017324477
-35.09999999999993, 1.0914089802408202
-34.99999999999993, 1.027881478046276
-34.89999999999993, 0.9569670569919008
-34.799999999999926, 0.9569670569919008
-34.699999999999925, 1.081067293837057
-34.699999999999925, 0.9939016512910546
-34.59999999999992, 1.0795899100650908
-34.49999999999992, 1.082544677609023
-34.39999999999992, 1.069248223661328
-34.29999999999992, 1.1726650876989582
-34.29999999999992, 1.058906537257565
-34.19999999999992, 1.1726650876989582
-34.19999999999992, 1.0751577587491927
-34.099999999999916, 1.181529390330755
-34.099999999999916, 1.0795899100650908
-33.999999999999915, 1.181529390330755
-33.999999999999915, 1.0633386885734635
-33.89999999999991, 1.1224340394521093
-33.89999999999991, 1.0101528727826823
-33.79999999999991, 1.1667555526110935
